Date,Open,High,Low,Close,Adj_Close,Volume,VIX,Treasury_10Y
2019-08-21,108.20999908447266,108.43000030517578,107.44999694824219,107.61000061035156,89.20765686035156,8189300.0,15.800000190734863,1.59
2019-08-22,108.37000274658203,109.2699966430664,107.93000030517578,108.72000122070312,90.1278305053711,9343400.0,16.68000030517578,1.62
2019-08-23,108.0,108.77999877929688,105.11000061035156,106.0199966430664,87.88956451416016,14762300.0,19.8700008392334,1.52
2019-08-26,106.62000274658203,106.98999786376953,106.01000213623047,106.87000274658203,88.5942153930664,8209500.0,19.31999969482422,1.54
2019-08-27,107.3499984741211,107.55999755859375,104.83999633789062,105.73999786376953,87.6574478149414,14331800.0,20.309999465942383,1.49
2019-08-28,105.08000183105469,107.20999908447266,105.04000091552734,106.80000305175781,88.53616333007812,10585500.0,19.350000381469727,1.47
2019-08-29,108.13999938964844,109.88999938964844,108.0199966430664,109.22000122070312,90.54232025146484,10002200.0,17.8799991607666,1.5
2019-08-30,109.83999633789062,110.55999755859375,109.47000122070312,109.86000061035156,91.07289123535156,10170300.0,18.979999542236328,1.5
2019-09-03,108.9800033569336,108.98999786376953,107.31999969482422,108.55999755859375,89.99518585205078,9868800.0,19.65999984741211,1.47
2019-09-04,109.44999694824219,110.22000122070312,108.55999755859375,109.87000274658203,91.0811767578125,6929200.0,17.329999923706055,1.47
2019-09-05,111.25,113.72000122070312,111.19999694824219,112.37000274658203,93.15364837646484,13224700.0,16.270000457763672,1.57
2019-09-06,112.66000366210938,112.9800033569336,111.95999908447266,112.61000061035156,93.35260009765625,7836600.0,15.0,1.55
2019-09-09,113.70999908447266,116.05999755859375,113.5999984741211,115.4000015258789,95.66548156738281,13985100.0,15.270000457763672,1.63
2019-09-10,116.30000305175781,117.2699966430664,115.7300033569336,116.87000274658203,96.88410186767578,14333100.0,15.199999809265137,1.72
2019-09-11,116.88999938964844,117.19999694824219,115.37999725341797,117.19000244140625,97.14939880371094,9919200.0,14.609999656677246,1.75
2019-09-12,116.55000305175781,118.47000122070312,115.91999816894531,117.91000366210938,97.74626159667969,12283500.0,14.220000267028809,1.79
2019-09-13,119.0,120.4000015258789,118.75,120.2300033569336,99.66951751708984,16257200.0,13.739999771118164,1.9
2019-09-16,118.9000015258789,119.87000274658203,118.37999725341797,119.16000366210938,98.78247833251953,11993900.0,14.670000076293945,1.84
2019-09-17,118.41999816894531,118.61000061035156,117.23999786376953,118.56999969482422,98.29339599609375,10735400.0,14.4399995803833,1.81
2019-09-18,118.31999969482422,120.08000183105469,117.75,119.76000213623047,99.27989196777344,10665600.0,13.949999809265137,1.8
2019-09-19,119.69999694824219,120.33999633789062,119.08999633789062,119.37999725341797,98.96485900878906,9382600.0,14.050000190734863,1.79
2019-09-20,119.73999786376953,120.33999633789062,118.87000274658203,118.9000015258789,98.56695556640625,21862800.0,15.319999694824219,1.74
2019-09-23,117.77999877929688,119.12000274658203,117.68000030517578,118.87999725341797,98.55037689208984,9135100.0,14.90999984741211,1.72
2019-09-24,118.75,119.26000213623047,117.04000091552734,117.33000183105469,97.26543426513672,11696500.0,17.049999237060547,1.64
2019-09-25,117.2699966430664,118.36000061035156,117.12000274658203,118.0,97.82087707519531,9389400.0,15.960000038146973,1.73
2019-09-26,117.87999725341797,118.05000305175781,116.94999694824219,117.02999877929688,97.01673889160156,9899200.0,16.06999969482422,1.7
2019-09-27,117.95999908447266,118.63999938964844,117.27999877929688,117.72000122070312,97.58875274658203,10207800.0,17.219999313354492,1.69
2019-09-30,118.36000061035156,118.7699966430664,117.22000122070312,117.69000244140625,97.56388092041016,9755000.0,16.239999771118164,1.68
2019-10-01,118.4000015258789,119.0,115.41000366210938,115.55000305175781,95.78984832763672,11250300.0,18.559999465942383,1.65
2019-10-02,114.80999755859375,114.9000015258789,112.93000030517578,113.25,93.88317108154297,12548700.0,20.559999465942383,1.6
2019-10-03,112.2699966430664,112.91000366210938,110.5199966430664,112.19000244140625,93.74946594238281,12735200.0,19.1200008392334,1.54
2019-10-04,112.33999633789062,114.94000244140625,112.2699966430664,114.62000274658203,95.78004455566406,9453100.0,17.040000915527344,1.52
2019-10-07,114.19000244140625,115.5,114.06999969482422,114.37000274658203,95.57113647460938,6771600.0,17.860000610351562,1.56
2019-10-08,113.05999755859375,113.05999755859375,111.66000366210938,111.81999969482422,93.44027709960938,10806300.0,20.280000686645508,1.54
2019-10-09,112.66999816894531,113.16000366210938,112.06999969482422,112.62999725341797,94.11713409423828,7273700.0,18.639999389648438,1.59
2019-10-10,113.13999938964844,115.4000015258789,113.0,114.20999908447266,95.43741607666016,10994100.0,17.56999969482422,1.67
2019-10-11,116.02999877929688,117.98999786376953,115.87000274658203,116.13999938964844,97.05020141601562,15076500.0,15.579999923706055,1.76
2019-10-14,115.8499984741211,116.87000274658203,115.66000366210938,116.44999694824219,97.30924224853516,8779000.0,14.569999694824219,1.76
2019-10-15,118.8499984741211,121.58999633789062,117.87000274658203,119.95999908447266,100.24231719970703,23379000.0,13.539999961853027,1.77
2019-10-16,119.95999908447266,120.62000274658203,119.37999725341797,119.68000030517578,100.00833892822266,11087700.0,13.680000305175781,1.75
2019-10-17,120.75,121.56999969482422,119.87999725341797,120.3499984741211,100.56822204589844,10818500.0,13.789999961853027,1.76
2019-10-18,120.0,121.0199966430664,119.86000061035156,120.55999755859375,100.7436752319336,10417400.0,14.25,1.76
2019-10-21,122.05000305175781,123.7699966430664,121.98999786376953,123.55000305175781,103.24224090576172,12714600.0,14.0,1.8
2019-10-22,123.44999694824219,125.0999984741211,123.12000274658203,124.79000091552734,104.2784194946289,12549100.0,14.460000038146973,1.78
2019-10-23,124.19999694824219,125.1500015258789,124.16999816894531,125.12000274658203,104.55416870117188,8828300.0,14.010000228881836,1.77
2019-10-24,125.29000091552734,125.66000366210938,124.06999969482422,125.02999877929688,104.47895812988281,8020500.0,13.710000038146973,1.77
2019-10-25,125.0,126.6500015258789,124.75,126.02999877929688,105.3145980834961,9055700.0,12.649999618530273,1.8
2019-10-28,126.56999969482422,127.20999908447266,126.4000015258789,126.51000213623047,105.7156982421875,9522200.0,13.109999656677246,1.85
2019-10-29,126.05999755859375,127.41999816894531,125.94000244140625,126.43000030517578,105.64885711669922,9797300.0,13.199999809265137,1.84
2019-10-30,126.05000305175781,126.26000213623047,124.91999816894531,125.7300033569336,105.06392669677734,8513700.0,12.329999923706055,1.78
2019-10-31,125.48999786376953,125.7300033569336,123.86000061035156,124.91999816894531,104.38705444335938,11589100.0,13.220000267028809,1.69
2019-11-01,126.19999694824219,127.98999786376953,126.0199966430664,127.80000305175781,106.79366302490234,11682600.0,12.300000190734863,1.73
2019-11-04,129.0800018310547,129.4199981689453,128.55999755859375,128.82000732421875,107.64602661132812,9159900.0,12.829999923706055,1.79
2019-11-05,129.38999938964844,130.3000030517578,128.83999633789062,129.10000610351562,107.87997436523438,13747600.0,13.100000381469727,1.86
2019-11-06,128.69000244140625,129.83999633789062,128.5800018310547,129.3000030517578,108.047119140625,11231100.0,12.619999885559082,1.81
2019-11-07,130.42999267578125,131.2899932861328,129.9199981689453,130.0,108.6320571899414,13528900.0,12.729999542236328,1.92
2019-11-08,129.8800048828125,130.39999389648438,129.25,130.3800048828125,108.9496078491211,9293400.0,12.069999694824219,1.94
2019-11-11,129.60000610351562,130.10000610351562,129.35000610351562,129.9199981689453,108.56520080566406,8679000.0,12.6899995803833,1.94
2019-11-12,129.6300048828125,130.6199951171875,129.00999450683594,129.16000366210938,107.93013763427734,9099000.0,12.680000305175781,1.92
2019-11-13,128.1300048828125,128.82000732421875,127.41999816894531,128.47999572753906,107.36188507080078,8023300.0,13.0,1.88
2019-11-14,127.72000122070312,128.83999633789062,127.58999633789062,128.60000610351562,107.462158203125,8483400.0,13.050000190734863,1.82
2019-11-15,129.22999572753906,129.52999877929688,128.39999389648438,129.52999877929688,108.23932647705078,10163600.0,12.050000190734863,1.84
2019-11-18,129.55999755859375,130.64999389648438,128.99000549316406,130.6199951171875,109.15013885498047,8749300.0,12.460000038146973,1.81
2019-11-19,130.99000549316406,131.25,130.17999267578125,130.5800018310547,109.11672973632812,8824500.0,12.859999656677246,1.79
2019-11-20,130.3000030517578,130.6199951171875,128.94000244140625,129.6300048828125,108.32286834716797,11782800.0,12.779999732971191,1.73
2019-11-21,130.0,130.72000122070312,129.38999938964844,129.92999267578125,108.57353973388672,7705500.0,13.130000114440918,1.77
2019-11-22,130.14999389648438,131.22000122070312,130.10000610351562,130.7899932861328,109.29219818115234,8167900.0,12.34000015258789,1.77
2019-11-25,131.25,132.07000732421875,130.8699951171875,131.49000549316406,109.87715148925781,10068500.0,11.869999885559082,1.76
2019-11-26,131.82000732421875,131.82000732421875,130.36000061035156,131.6699981689453,110.02755737304688,10490700.0,11.539999961853027,1.74
2019-11-27,132.2899932861328,132.42999267578125,131.64999389648438,132.05999755859375,110.35343933105469,6607900.0,11.75,1.77
2019-11-29,131.8699951171875,132.41000366210938,131.4499969482422,131.75999450683594,110.10276794433594,5712000.0,12.619999885559082,1.78
2019-12-02,132.30999755859375,132.74000549316406,131.35000610351562,131.47000122070312,109.86044311523438,8615600.0,14.90999984741211,1.83
2019-12-03,129.77000427246094,129.9600067138672,128.58999633789062,129.77999877929688,108.4482192993164,10361300.0,15.960000038146973,1.72
2019-12-04,130.3800048828125,132.47000122070312,129.99000549316406,132.33999633789062,110.5874252319336,10318200.0,14.800000190734863,1.77
2019-12-05,132.67999267578125,133.30999755859375,132.17999267578125,133.05999755859375,111.18909454345703,9587400.0,14.520000457763672,1.8
2019-12-06,134.69000244140625,135.77999877929688,134.64999389648438,135.0399932861328,112.84364318847656,10170600.0,13.619999885559082,1.84
2019-12-09,134.6300048828125,135.4600067138672,134.41000366210938,134.41000366210938,112.31719970703125,8498200.0,15.859999656677246,1.83
2019-12-10,133.25,134.77000427246094,132.8800048828125,134.5,112.39242553710938,7532900.0,15.680000305175781,1.85
2019-12-11,134.2899932861328,135.02000427246094,134.00999450683594,134.17999267578125,112.1249771118164,9011900.0,14.989999771118164,1.79
2019-12-12,134.49000549316406,138.47000122070312,134.2100067138672,138.02000427246094,115.33380126953125,13717400.0,13.9399995803833,1.9
2019-12-13,137.9499969482422,138.8300018310547,136.22000122070312,136.80999755859375,114.32274627685547,10592100.0,12.630000114440918,1.82
2019-12-16,138.3800048828125,138.83999633789062,137.32000732421875,137.33999633789062,114.76556396484375,11372000.0,12.140000343322754,1.89
2019-12-17,137.72999572753906,138.6699981689453,137.22999572753906,138.17999267578125,115.4675064086914,11546800.0,12.289999961853027,1.89
2019-12-18,138.14999389648438,139.02000427246094,137.72000122070312,138.0399932861328,115.35050201416016,10381500.0,12.579999923706055,1.92
2019-12-19,137.75999450683594,138.22000122070312,137.10000610351562,137.35000610351562,114.7739486694336,9350400.0,12.5,1.92
2019-12-20,138.02000427246094,138.8800048828125,136.89999389648438,137.24000549316406,114.68201446533203,29992600.0,12.510000228881836,1.92
2019-12-23,137.60000610351562,137.91000366210938,136.8800048828125,137.1999969482422,114.64860534667969,9738400.0,12.609999656677246,1.93
2019-12-24,137.3300018310547,137.6300048828125,137.05999755859375,137.5800018310547,114.96613311767578,3324300.0,12.670000076293945,1.9
2019-12-26,137.88999938964844,139.10000610351562,137.77999877929688,139.0399932861328,116.18616485595703,6770900.0,12.649999618530273,1.9
2019-12-27,139.3000030517578,139.77000427246094,138.6699981689453,139.13999938964844,116.26973724365234,7868200.0,13.430000305175781,1.88
2019-12-30,139.89999389648438,140.0800018310547,138.47000122070312,138.6300048828125,115.84355926513672,6963000.0,14.819999694824219,1.9
2019-12-31,138.50999450683594,139.47999572753906,138.2899932861328,139.39999389648438,116.4869613647461,7201600.0,13.779999732971191,1.92
2020-01-02,139.7899932861328,141.10000610351562,139.25999450683594,141.08999633789062,117.89922332763672,10803700.0,12.470000267028809,1.88
2020-01-03,137.5,139.22999572753906,137.0800018310547,138.33999633789062,116.34333801269531,10386800.0,14.020000457763672,1.8
2020-01-06,136.55999755859375,138.27000427246094,136.5,138.22999572753906,116.25084686279297,10259000.0,13.850000381469727,1.81
2020-01-07,137.27999877929688,137.86000061035156,135.82000732421875,135.8800048828125,114.2745361328125,10531300.0,13.789999961853027,1.83
2020-01-08,135.6999969482422,137.5800018310547,135.60000610351562,136.94000244140625,115.16598510742188,9695300.0,13.449999809265137,1.87
2020-01-09,138.0500030517578,138.22999572753906,137.0399932861328,137.44000244140625,115.58648681640625,9469000.0,12.539999961853027,1.85
2020-01-10,137.2100067138672,137.25,135.80999755859375,136.07000732421875,114.43431854248047,10190900.0,12.5600004196167,1.83
2020-01-13,136.19000244140625,137.1999969482422,135.75999450683594,137.1999969482422,115.3846206665039,12355200.0,12.319999694824219,1.85
2020-01-14,137.94000244140625,140.75999450683594,137.69000244140625,138.8000030517578,116.73023223876953,24906000.0,12.390000343322754,1.82
2020-01-15,137.85000610351562,138.60000610351562,136.14999389648438,136.72000122070312,114.98094940185547,16293400.0,12.420000076293945,1.79
2020-01-16,137.4499969482422,137.89999389648438,136.83999633789062,137.25,115.42666625976562,10783800.0,12.319999694824219,1.81
2020-01-17,137.5399932861328,138.2899932861328,137.32000732421875,138.1999969482422,116.22564697265625,14697700.0,12.100000381469727,1.84
2020-01-21,137.19000244140625,138.07000732421875,136.69000244140625,136.83999633789062,115.08187103271484,8474200.0,12.850000381469727,1.78
2020-01-22,137.24000549316406,137.39999389648438,136.3800048828125,136.67999267578125,114.94731140136719,7549100.0,12.90999984741211,1.77
2020-01-23,135.7100067138672,136.74000549316406,134.72000122070312,136.5399932861328,114.82958984375,9345700.0,12.979999542236328,1.74
2020-01-24,136.3699951171875,136.42999267578125,132.32000732421875,133.14999389648438,111.97858428955078,15166400.0,14.5600004196167,1.7
2020-01-27,130.27000427246094,132.94000244140625,129.7100067138672,132.02999877929688,111.03668212890625,12860500.0,18.229999542236328,1.61
2020-01-28,132.83999633789062,134.97000122070312,132.47999572753906,134.42999267578125,113.0550537109375,13062800.0,16.280000686645508,1.65
2020-01-29,134.80999755859375,135.5399932861328,133.69000244140625,134.22999572753906,112.8868637084961,9326000.0,16.389999389648438,1.6
2020-01-30,132.69000244140625,136.1300048828125,132.69000244140625,135.88999938964844,114.28294372558594,9048900.0,15.489999771118164,1.57
2020-01-31,134.49000549316406,134.8300018310547,131.47000122070312,132.36000061035156,111.3142318725586,12785200.0,18.84000015258789,1.51
2020-02-03,132.66000366210938,134.24000549316406,132.66000366210938,133.3699951171875,112.16361999511719,10021100.0,17.969999313354492,1.54
2020-02-04,135.5500030517578,136.60000610351562,135.0800018310547,135.2899932861328,113.77830505371094,9157100.0,16.049999237060547,1.61
2020-02-05,136.57000732421875,137.72999572753906,136.00999450683594,137.58999633789062,115.71260070800781,10150700.0,15.149999618530273,1.66
2020-02-06,138.24000549316406,138.2899932861328,137.11000061035156,137.61000061035156,115.72942352294922,8992300.0,14.960000038146973,1.65
2020-02-07,136.72999572753906,137.6699981689453,136.3000030517578,137.1699981689453,115.3593978881836,6379800.0,15.470000267028809,1.59
2020-02-10,136.9499969482422,137.85000610351562,136.75,137.74000549316406,115.83878326416016,5960700.0,15.039999961853027,1.56
2020-02-11,138.25999450683594,138.82000732421875,137.77999877929688,138.0,116.05742645263672,6578600.0,15.180000305175781,1.59
2020-02-12,138.60000610351562,139.2899932861328,137.8000030517578,138.0,116.05742645263672,7958000.0,13.739999771118164,1.62
2020-02-13,137.75,138.33999633789062,136.39999389648438,137.8800048828125,115.95648956298828,7447500.0,14.149999618530273,1.61
2020-02-14,137.83999633789062,138.19000244140625,136.94000244140625,137.4600067138672,115.6032943725586,6627600.0,13.680000305175781,1.59
2020-02-18,137.33999633789062,137.7100067138672,135.0500030517578,135.63999938964844,114.07266235351562,8996400.0,14.829999923706055,1.55
2020-02-19,136.91000366210938,138.38999938964844,136.33999633789062,137.49000549316406,115.62849426269531,7071200.0,14.380000114440918,1.56
2020-02-20,137.1699981689453,138.36000061035156,136.52999877929688,137.49000549316406,115.62849426269531,7422800.0,15.5600004196167,1.52
2020-02-21,136.5500030517578,136.9199981689453,134.9199981689453,135.80999755859375,114.21564483642578,9772800.0,17.079999923706055,1.46
2020-02-24,131.44000244140625,133.1999969482422,130.8000030517578,132.16000366210938,111.14600372314453,13618400.0,25.030000686645508,1.38
2020-02-25,131.0,132.22999572753906,125.58999633789062,126.26000213623047,106.18412780761719,20797200.0,27.850000381469727,1.33
2020-02-26,126.93000030517578,128.9499969482422,126.33999633789062,126.63999938964844,106.50371551513672,24825600.0,27.559999465942383,1.33
2020-02-27,122.91000366210938,125.62000274658203,121.30000305175781,121.37000274658203,102.0716552734375,23005500.0,39.15999984741211,1.3
2020-02-28,117.5199966430664,118.48999786376953,112.66000366210938,116.11000061035156,97.64801788330078,45931400.0,40.11000061035156,1.13
2020-03-02,116.62999725341797,121.58000183105469,114.45999908447266,121.5199966430664,102.19781494140625,27355400.0,33.41999816894531,1.1
2020-03-03,120.97000122070312,122.94999694824219,116.23999786376953,116.95999908447266,98.36284637451172,32547700.0,36.81999969482422,1.02
2020-03-04,118.33000183105469,120.19000244140625,114.69999694824219,119.8499984741211,100.79336547851562,25795900.0,31.989999771118164,1.02
2020-03-05,115.66999816894531,116.43000030517578,112.58000183105469,113.97000122070312,95.84829711914062,25025600.0,39.619998931884766,0.92
2020-03-06,106.26000213623047,110.31999969482422,105.0199966430664,108.08000183105469,90.89482879638672,38159400.0,41.939998626708984,0.74
2020-03-09,96.56999969482422,99.2300033569336,93.0,93.44000244140625,78.58267211914062,40352000.0,54.459999084472656,0.54
2020-03-10,99.0,101.27999877929688,94.58000183105469,100.69999694824219,84.68827819824219,31102700.0,47.29999923706055,0.76
2020-03-11,97.69999694824219,100.05000305175781,94.55000305175781,95.95999908447266,80.70195770263672,38127000.0,53.900001525878906,0.82
2020-03-12,89.58999633789062,96.95999908447266,86.31999969482422,88.05000305175781,74.0496826171875,49725200.0,75.47000122070312,0.88
2020-03-13,95.98999786376953,103.98999786376953,92.0,103.91000366210938,87.38787078857422,38543300.0,57.83000183105469,0.94
2020-03-16,85.19999694824219,93.9800033569336,84.55000305175781,88.36000061035156,74.31038665771484,38589700.0,82.69000244140625,0.73
2020-03-17,90.88999938964844,97.44000244140625,87.5,93.76000213623047,78.85176086425781,35239800.0,75.91000366210938,1.02
2020-03-18,87.66999816894531,90.79000091552734,80.36000061035156,83.88999938964844,70.55113983154297,41525600.0,76.44999694824219,1.18
2020-03-19,81.55999755859375,88.11000061035156,76.91000366210938,85.30000305175781,71.73694610595703,32175100.0,72.0,1.12
2020-03-20,86.30000305175781,89.45999908447266,82.4800033569336,83.5,70.22315979003906,30150800.0,66.04000091552734,0.92
2020-03-23,82.68000030517578,83.75,78.08999633789062,79.02999877929688,66.46391296386719,32536600.0,61.59000015258789,0.76
2020-03-24,84.9000015258789,90.0999984741211,82.9000015258789,88.43000030517578,74.3692626953125,34363200.0,61.66999816894531,0.84
2020-03-25,89.23999786376953,95.1500015258789,84.54000091552734,91.7300033569336,77.14454650878906,38111700.0,63.95000076293945,0.88
2020-03-26,94.08000183105469,98.56999969482422,93.54000091552734,98.12000274658203,82.51851654052734,29826300.0,61.0,0.83
2020-03-27,93.19000244140625,94.83999633789062,90.55000305175781,91.12999725341797,76.63995361328125,30041500.0,65.54000091552734,0.72
2020-03-30,90.6500015258789,94.08999633789062,89.30000305175781,93.5,78.63309478759766,21656900.0,57.08000183105469,0.7
2020-03-31,92.05000305175781,94.16999816894531,89.33999633789062,90.02999877929688,75.71482849121094,23379300.0,53.540000915527344,0.7
2020-04-01,85.0999984741211,86.55999755859375,83.25,84.36000061035156,70.94641876220703,28029600.0,57.060001373291016,0.62
2020-04-02,83.51000213623047,87.91000366210938,82.95999908447266,87.51000213623047,73.59555053710938,24018000.0,50.90999984741211,0.63
2020-04-03,86.0,87.4800033569336,82.7699966430664,84.05000305175781,71.42022705078125,21199400.0,46.79999923706055,0.62
2020-04-06,88.98999786376953,90.98999786376953,87.69999694824219,89.45999908447266,76.01728820800781,26820800.0,45.2400016784668,0.67
2020-04-07,94.44999694824219,94.5,90.37999725341797,90.63999938964844,77.01997375488281,22563800.0,46.70000076293945,0.75
2020-04-08,92.0999984741211,94.86000061035156,90.55000305175781,94.30000305175781,80.1300048828125,22903300.0,43.349998474121094,0.77
2020-04-09,96.91999816894531,104.38999938964844,96.88999938964844,102.76000213623047,87.31875610351562,42055900.0,41.66999816894531,0.73
2020-04-13,103.11000061035156,103.11000061035156,97.30000305175781,98.19000244140625,83.43548583984375,26911900.0,41.16999816894531,0.76
2020-04-14,101.0199966430664,102.0,93.63999938964844,95.5,81.14971160888672,46151300.0,37.7599983215332,0.76
2020-04-15,91.1500015258789,92.02999877929688,90.12999725341797,90.79000091552734,77.14743041992188,30118600.0,40.84000015258789,0.63
2020-04-16,90.2300033569336,90.56999969482422,87.05000305175781,87.33000183105469,74.20733642578125,32449600.0,40.11000061035156,0.61
2020-04-17,92.0,95.69999694824219,90.95999908447266,95.18000030517578,80.87776947021484,30191900.0,38.150001525878906,0.65
2020-04-20,92.47000122070312,94.70999908447266,90.45999908447266,91.70999908447266,77.92919158935547,23679400.0,43.83000183105469,0.63
2020-04-21,88.62000274658203,91.37999725341797,88.33000183105469,89.05000305175781,75.66889190673828,23035000.0,45.40999984741211,0.58
2020-04-22,90.69000244140625,91.87000274658203,89.18000030517578,89.33999633789062,75.91529083251953,16662400.0,41.97999954223633,0.63
2020-04-23,89.73999786376953,91.27999877929688,89.26000213623047,89.38999938964844,75.95780944824219,16638800.0,41.380001068115234,0.61
2020-04-24,90.63999938964844,91.0999984741211,88.48999786376953,90.70999908447266,77.07945251464844,15809200.0,35.93000030517578,0.6
2020-04-27,91.94000244140625,95.62999725341797,91.54000091552734,94.62000274658203,80.40191650390625,22870200.0,33.290000915527344,0.67
2020-04-28,97.80999755859375,98.36000061035156,95.02999877929688,95.29000091552734,80.97124481201172,20238900.0,33.56999969482422,0.62
2020-04-29,99.08000183105469,99.44999694824219,97.2699966430664,97.86000061035156,83.15508270263672,20462600.0,31.229999542236328,0.63
2020-04-30,95.5999984741211,96.83999633789062,94.55000305175781,95.76000213623047,81.37061309814453,19127600.0,34.150001525878906,0.64
2020-05-01,93.5,93.73999786376953,91.83999633789062,93.25,79.23777770996094,18547700.0,37.189998626708984,0.64
2020-05-04,92.0199966430664,92.66999816894531,90.80000305175781,92.13999938964844,78.2945785522461,15725900.0,35.970001220703125,0.64
2020-05-05,93.6500015258789,94.20999908447266,91.9000015258789,92.0,78.17561340332031,18064100.0,33.61000061035156,0.66
2020-05-06,92.16000366210938,92.76000213623047,89.93000030517578,90.2699966430664,76.70556640625,20978000.0,34.119998931884766,0.72
2020-05-07,91.33999633789062,92.91000366210938,90.58000183105469,91.20999908447266,77.50433349609375,16771900.0,31.440000534057617,0.63
2020-05-08,92.80000305175781,94.08000183105469,92.11000061035156,92.69999694824219,78.77043914794922,20487800.0,27.979999542236328,0.69
2020-05-11,91.11000061035156,91.11000061035156,89.33000183105469,89.97000122070312,76.45063781738281,31907600.0,27.56999969482422,0.73
2020-05-12,90.1500015258789,90.79000091552734,86.9000015258789,87.02999877929688,73.95243835449219,27962900.0,33.040000915527344,0.69
2020-05-13,86.37999725341797,86.86000061035156,83.4000015258789,84.02999877929688,71.40324401855469,35451600.0,35.279998779296875,0.64
2020-05-14,82.72000122070312,88.11000061035156,82.4000015258789,87.5199966430664,74.36880493164062,35152500.0,32.61000061035156,0.63
2020-05-15,86.8499984741211,87.27999877929688,85.30000305175781,85.9000015258789,72.99222564697266,26099000.0,31.889999389648438,0.64
2020-05-18,88.69000244140625,91.1500015258789,87.87999725341797,90.44999694824219,76.85850524902344,30504400.0,29.299999237060547,0.73
2020-05-19,90.05000305175781,91.19999694824219,88.58999633789062,88.66999816894531,75.34600067138672,19597300.0,30.530000686645508,0.7
2020-05-20,90.70999908447266,92.38999938964844,90.37000274658203,91.33000183105469,77.60628509521484,20552400.0,27.989999771118164,0.68
2020-05-21,90.2699966430664,91.76000213623047,89.66999816894531,90.16999816894531,76.62059783935547,14621400.0,29.530000686645508,0.68
2020-05-22,90.01000213623047,90.36000061035156,88.72000122070312,89.47000122070312,76.02578735351562,13557900.0,28.15999984741211,0.66
2020-05-26,92.88999938964844,97.5,92.61000061035156,95.81999969482422,81.4216079711914,41233900.0,28.010000228881836,0.69
2020-05-27,102.06999969482422,102.58000183105469,98.80000305175781,101.37000274658203,86.13764190673828,39402000.0,27.6200008392334,0.68
2020-05-28,102.94000244140625,102.94999694824219,99.4000015258789,99.86000061035156,84.85454559326172,24713900.0,28.59000015258789,0.7
2020-05-29,98.66000366210938,99.18000030517578,96.77999877929688,97.30999755859375,82.68771362304688,26526400.0,27.510000228881836,0.65
2020-06-01,97.75,99.51000213623047,97.37999725341797,98.5999984741211,83.78388214111328,15176800.0,28.229999542236328,0.66
2020-06-02,100.27999877929688,100.41999816894531,97.93000030517578,98.93000030517578,84.06426239013672,21195000.0,26.84000015258789,0.68
2020-06-03,101.58000183105469,104.91999816894531,101.05999755859375,104.2699966430664,88.60185241699219,25941100.0,25.65999984741211,0.77
2020-06-04,103.81999969482422,106.61000061035156,102.79000091552734,106.44000244140625,90.44579315185547,26784700.0,25.809999465942383,0.82
2020-06-05,114.93000030517578,115.7699966430664,109.52999877929688,111.2300033569336,94.51602172851562,42231000.0,24.520000457763672,0.91
2020-06-08,113.41000366210938,114.19000244140625,111.94000244140625,113.44999694824219,96.40242767333984,24881800.0,25.809999465942383,0.88
2020-06-09,110.6500015258789,111.62999725341797,109.01000213623047,110.54000091552734,93.92969512939453,17031100.0,27.56999969482422,0.84
2020-06-10,110.45999908447266,110.51000213623047,105.8499984741211,106.05999755859375,90.12285614013672,24913300.0,27.56999969482422,0.75
2020-06-11,100.02999877929688,101.58000183105469,96.54000091552734,97.20999908447266,82.60271453857422,36259200.0,40.790000915527344,0.66
2020-06-12,100.70999908447266,101.12999725341797,97.33000183105469,99.87000274658203,84.86302947998047,24856800.0,36.09000015258789,0.71
2020-06-15,96.41999816894531,101.43000030517578,95.87000274658203,101.25,86.03567504882812,22153600.0,34.400001525878906,0.71
2020-06-16,105.37000274658203,105.68000030517578,99.30999755859375,102.05999755859375,86.72393798828125,22193600.0,33.66999816894531,0.75
2020-06-17,102.52999877929688,102.54000091552734,99.20999908447266,99.4800033569336,84.53163146972656,15639800.0,33.470001220703125,0.74
2020-06-18,98.66999816894531,100.5199966430664,98.12999725341797,98.94000244140625,84.07279205322266,16591900.0,32.939998626708984,0.71
2020-06-19,100.52999877929688,100.5999984741211,96.7300033569336,97.80999755859375,83.11256408691406,40371200.0,35.119998931884766,0.7
2020-06-22,97.25,97.94999694824219,96.54000091552734,96.75,82.21186065673828,16216900.0,31.770000457763672,0.71
2020-06-23,98.97000122070312,99.97000122070312,97.8499984741211,97.93000030517578,83.21454620361328,15381400.0,31.3700008392334,0.72
2020-06-24,96.75,96.83999633789062,94.30999755859375,94.66000366210938,80.43592071533203,22919800.0,33.84000015258789,0.69
2020-06-25,94.3499984741211,98.20999908447266,94.26000213623047,97.95999908447266,83.24005889892578,25743600.0,32.220001220703125,0.68
2020-06-26,95.11000061035156,95.37000274658203,92.0,92.58999633789062,78.67694854736328,41896300.0,34.72999954223633,0.64
2020-06-29,93.4000015258789,94.48999786376953,92.18000030517578,93.0,79.02535247802734,18499700.0,31.780000686645508,0.64
2020-06-30,92.83000183105469,94.66000366210938,92.56999969482422,94.05999755859375,79.92604064941406,19137000.0,30.43000030517578,0.66
2020-07-01,94.88999938964844,95.70999908447266,93.02999877929688,93.26000213623047,79.24628448486328,18755700.0,28.6200008392334,0.69
